ASV_ID,kingdom,phylum,class,order,family,genus,species,domain,species_raw,best_id,species_lab,occ_query_name,occ_n_records,occ_n_gbif,occ_n_obis,occ_min_distance_km,occ_nearest_lat,occ_nearest_lon,occ_in_study_area,occ_in_buffer,occ_assessment,occ_congeners_in_region,assigned_pct_identity,validation_flag,best_congener,best_congener_pct_identity,n_congeners_in_db,congeners_in_db,n_congeners_missing,congeners_missing,final_decision,decision_confidence,decision_reason,cleaned_species
ASV408,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Salmo,Salmo,Eukaryota,,Salmo,Salmo 9,,,,,,,,,,,,0.0,GENUS_ONLY,Salmo labrax,95.3,12.0,Salmo carpio; Salmo caspius; Salmo cenerinus; Salmo ischchan; Salmo labrax; Salmo macrostigma; Salmo marmoratus; Salmo obtusirostris; Salmo pallaryi; Salmo rhodanensis,0.0,,DROP_TO_GENUS,LOW,"Unhandled case: occ=None, db=GENUS_ONLY",
ASV411,Eukaryota,Chordata,Aves,Gaviiformes,Gaviidae,Gavia,Gavia stellata,Eukaryota,Gavia stellata,Gavia stellata,Gavia stellata,Gavia stellata,38453,37515,938,0,,,True,True,CONFIRMED,,100.0,NO_CONGENERS,,,0.0,,0.0,,KEEP,MEDIUM,"Geographic CONFIRMED, 100.0% match (monotypic/rare genus)",Gavia stellata
ASV412,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupeidae,Clupeidae,Eukaryota,,Clupeidae,Clupeidae 2,,,,,,,,,,,,,GENUS_ONLY_NO_REF,,,,,,,DROP_TO_GENUS,LOW,"Unhandled case: occ=None, db=GENUS_ONLY_NO_REF",
ASV415,Eukaryota,Chordata,Actinopteri,Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,Eukaryota,Melanogrammus aeglefinus,Melanogrammus aeglefinus,Melanogrammus aeglefinus 3,Melanogrammus aeglefinus,1003,172,831,0,,,True,True,CONFIRMED,,100.0,NO_CONGENERS,,,0.0,,0.0,,KEEP,MEDIUM,"Geographic CONFIRMED, 100.0% match (monotypic/rare genus)",Melanogrammus aeglefinus
ASV416,Eukaryota,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex araneus,Eukaryota,Sorex araneus,Sorex araneus,Sorex araneus,Sorex araneus,1127,1127,0,0,,,True,True,CONFIRMED,,98.9,NO_CONGENERS,,,0.0,,0.0,,KEEP,MEDIUM,"Geographic CONFIRMED, 98.9% match (monotypic/rare genus)",Sorex araneus
ASV417,Eukaryota,Chordata,Actinopteri,Scombriformes,Scombridae,Scomber,Scomber scombrus,Eukaryota,Scomber scombrus,Scomber scombrus,Scomber scombrus 10,Scomber scombrus,686,265,421,0,,,True,True,CONFIRMED,,99.2,NO_CONGENERS,,,0.0,,0.0,,KEEP,MEDIUM,"Geographic CONFIRMED, 99.2% match (monotypic/rare genus)",Scomber scombrus
ASV421,Eukaryota,Chordata,Actinopteri,Labriformes,Labridae,Ctenolabrus,Ctenolabrus rupestris,Eukaryota,Ctenolabrus rupestris,Ctenolabrus rupestris,Ctenolabrus rupestris 21,Ctenolabrus rupestris,688,113,575,0,,,True,True,CONFIRMED,,95.9,NO_CONGENERS,,,0.0,,0.0,,DROP_TO_GENUS,MEDIUM,Geographic CONFIRMED but sequence only 95.9% (below 98.0% threshold),
ASV422,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea,Eukaryota,,Clupea,Clupea 8,,,,,,,,,,,,0.0,GENUS_ONLY,Clupea pallasii,95.4,2.0,Clupea harengus; Clupea pallasii,0.0,,DROP_TO_GENUS,LOW,"Unhandled case: occ=None, db=GENUS_ONLY",
ASV423,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupeidae,Clupeidae,Eukaryota,,Clupeidae,Clupeidae 3,,,,,,,,,,,,,GENUS_ONLY_NO_REF,,,,,,,DROP_TO_GENUS,LOW,"Unhandled case: occ=None, db=GENUS_ONLY_NO_REF",
ASV424,Eukaryota,Chordata,Actinopteri,Perciformes,Gasterosteidae,Gasterosteus,Gasterosteus gymnurus,Eukaryota,Gasterosteus gymnurus,Gasterosteus gymnurus,Gasterosteus gymnurus 2,Gasterosteus gymnurus,6,0,6,0,,,True,True,CONFIRMED,,95.3,NO_CONGENERS,,,0.0,,0.0,,DROP_TO_GENUS,MEDIUM,Geographic CONFIRMED but sequence only 95.3% (below 98.0% threshold),
ASV425,Eukaryota,Chordata,Actinopteri,Labriformes,Labridae,Ctenolabrus,Ctenolabrus rupestris,Eukaryota,Ctenolabrus rupestris,Ctenolabrus rupestris,Ctenolabrus rupestris 22,Ctenolabrus rupestris,688,113,575,0,,,True,True,CONFIRMED,,94.1,NO_CONGENERS,,,0.0,,0.0,,DROP_TO_GENUS,MEDIUM,Geographic CONFIRMED but sequence only 94.1% (below 98.0% threshold),
ASV426,Eukaryota,Chordata,Actinopteri,Labriformes,Labridae,Ctenolabrus,Ctenolabrus rupestris,Eukaryota,Ctenolabrus rupestris,Ctenolabrus rupestris,Ctenolabrus rupestris 23,Ctenolabrus rupestris,688,113,575,0,,,True,True,CONFIRMED,,92.9,NO_CONGENERS,,,0.0,,0.0,,DROP_TO_GENUS,MEDIUM,Geographic CONFIRMED but sequence only 92.9% (below 98.0% threshold),
ASV427,Eukaryota,Chordata,Actinopteri,Gadiformes,Gadidae,Pollachius,Pollachius,Eukaryota,,Pollachius,Pollachius,,,,,,,,,,,,0.0,GENUS_ONLY,Pollachius pollachius,93.0,2.0,Pollachius pollachius; Pollachius virens,0.0,,DROP_TO_GENUS,LOW,"Unhandled case: occ=None, db=GENUS_ONLY",
ASV428,Eukaryota,Chordata,Actinopteri,Labriformes,Labridae,Ctenolabrus,Ctenolabrus rupestris,Eukaryota,Ctenolabrus rupestris,Ctenolabrus rupestris,Ctenolabrus rupestris 24,Ctenolabrus rupestris,688,113,575,0,,,True,True,CONFIRMED,,81.2,NO_CONGENERS,,,0.0,,0.0,,DROP_TO_ORDER,HIGH,Sequence only 81.2% - below family threshold (88.0%),
ASV429,Eukaryota,Chordata,Mammalia,Perissodactyla,Equidae,Equus,Equus caballus,Eukaryota,Equus caballus,Equus caballus,Equus caballus,Equus caballus,4,4,0,0,,,True,True,CONFIRMED,,100.0,NO_CONGENERS,,,0.0,,0.0,,KEEP,MEDIUM,"Geographic CONFIRMED, 100.0% match (monotypic/rare genus)",Equus caballus
ASV432,Eukaryota,Chordata,Actinopteri,Gadiformes,Gadidae,Pollachius,Pollachius virens,Eukaryota,Pollachius virens,Pollachius virens,Pollachius virens 13,Pollachius virens,1925,457,1468,0,,,True,True,CONFIRMED,,86.4,NO_CONGENERS,,,0.0,,0.0,,DROP_TO_ORDER,HIGH,Sequence only 86.4% - below family threshold (88.0%),
ASV433,Eukaryota,Chordata,Actinopteri,Perciformes,Pholidae,Pholis,Pholis,Eukaryota,,Pholis,Pholis 4,,,,,,,,,,,,0.0,GENUS_ONLY,Pholis clemensi,97.0,9.0,Pholis clemensi; Pholis crassispina; Pholis fangi; Pholis fasciata; Pholis gunnellus; Pholis laeta; Pholis nebulosa; Pholis ornata; Pholis picta,0.0,,DROP_TO_GENUS,LOW,"Unhandled case: occ=None, db=GENUS_ONLY",
ASV434,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Salmo,Salmo,Eukaryota,,Salmo,Salmo 10,,,,,,,,,,,,0.0,GENUS_ONLY,Salmo trutta,91.8,12.0,Salmo carpio; Salmo caspius; Salmo cenerinus; Salmo ischchan; Salmo labrax; Salmo macrostigma; Salmo marmoratus; Salmo obtusirostris; Salmo pallaryi; Salmo rhodanensis,0.0,,DROP_TO_GENUS,LOW,"Unhandled case: occ=None, db=GENUS_ONLY",
ASV436,Eukaryota,Chordata,Actinopteri,Gobiiformes,Gobiidae,Pomatoschistus,Pomatoschistus pictus,Eukaryota,Pomatoschistus pictus,Pomatoschistus pictus,Pomatoschistus pictus 4,Pomatoschistus pictus,19,18,1,0,,,True,True,CONFIRMED,,96.4,NO_CONGENERS,,,0.0,,0.0,,DROP_TO_GENUS,MEDIUM,Geographic CONFIRMED but sequence only 96.4% (below 98.0% threshold),
ASV437,Eukaryota,Chordata,Actinopteri,Perciformes,Gasterosteidae,Gasterosteus,Gasterosteus,Eukaryota,,Gasterosteus,Gasterosteus 2,,,,,,,,,,,,0.0,GENUS_ONLY,Gasterosteus gymnurus,93.5,4.0,Gasterosteus aculeatus; Gasterosteus gymnurus; Gasterosteus nipponicus; Gasterosteus wheatlandi,0.0,,DROP_TO_GENUS,LOW,"Unhandled case: occ=None, db=GENUS_ONLY",
ASV438,Eukaryota,Chordata,Actinopteri,Actinopteri,Actinopteri,Actinopteri,Actinopteri,Eukaryota,,Actinopteri,Actinopteri 3,,,,,,,,,,,,,GENUS_ONLY_NO_REF,,,,,,,DROP_TO_GENUS,LOW,"Unhandled case: occ=None, db=GENUS_ONLY_NO_REF",
ASV439,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupeidae,Clupeidae,Eukaryota,,Clupeidae,Clupeidae 4,,,,,,,,,,,,,GENUS_ONLY_NO_REF,,,,,,,DROP_TO_GENUS,LOW,"Unhandled case: occ=None, db=GENUS_ONLY_NO_REF",
ASV443,Eukaryota,Chordata,Actinopteri,Perciformes,Pholidae,Pholis,Pholis crassispina,Eukaryota,Pholis crassispina,Pholis crassispina,Pholis crassispina 3,Pholis crassispina,386,238,148,4982.431089372524,45.0823,-67.088083,False,False,DOUBTFUL,Centronotus islandicus; Gunnellus crassispina; Gunnellus ruberrimus; Gunnellus vulgaris; Pholis clemensi; Pholis fangi; Pholis fasciata; Pholis gunnellus; Pholis laeta; Pholis nea; Pholis nebulosa; Pholis ornata; Pholis picta; Pholis schultzi,98.2,NO_CONGENERS,,,0.0,,0.0,,DROP_TO_GENUS,MEDIUM,4982km from known range with 14 local congener(s),
ASV444,Eukaryota,Chordata,Actinopteri,Perciformes,Pholidae,Pholis,Pholis crassispina,Eukaryota,Pholis crassispina,Pholis crassispina,Pholis crassispina 4,Pholis crassispina,386,238,148,4982.431089372524,45.0823,-67.088083,False,False,DOUBTFUL,Centronotus islandicus; Gunnellus crassispina; Gunnellus ruberrimus; Gunnellus vulgaris; Pholis clemensi; Pholis fangi; Pholis fasciata; Pholis gunnellus; Pholis laeta; Pholis nea; Pholis nebulosa; Pholis ornata; Pholis picta; Pholis schultzi,98.8,NO_CONGENERS,,,0.0,,0.0,,DROP_TO_GENUS,MEDIUM,4982km from known range with 14 local congener(s),
ASV446,Eukaryota,Chordata,Actinopteri,Labriformes,Labridae,Ctenolabrus,Ctenolabrus rupestris,Eukaryota,Ctenolabrus rupestris,Ctenolabrus rupestris,Ctenolabrus rupestris 25,Ctenolabrus rupestris,688,113,575,0,,,True,True,CONFIRMED,,92.0,NO_CONGENERS,,,0.0,,0.0,,DROP_TO_GENUS,MEDIUM,Geographic CONFIRMED but sequence only 92.0% (below 98.0% threshold),
ASV447,Eukaryota,Chordata,Actinopteri,Labriformes,Labridae,Labrus,Labrus mixtus,Eukaryota,Labrus mixtus,Labrus mixtus,Labrus mixtus 4,Labrus mixtus,471,123,348,0,,,True,True,CONFIRMED,,97.6,NO_CONGENERS,,,0.0,,0.0,,DROP_TO_GENUS,MEDIUM,Geographic CONFIRMED but sequence only 97.6% (below 98.0% threshold),
ASV448,Eukaryota,Chordata,Mammalia,Primates,Hominidae,Homo,Homo,Eukaryota,,Homo,Homo,,,,,,,,,,,,0.0,GENUS_ONLY,Homo sapiens,92.4,2.0,Homo heidelbergensis; Homo sapiens,0.0,,DROP_TO_GENUS,LOW,"Unhandled case: occ=None, db=GENUS_ONLY",
ASV449,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Salmo,Salmo,Eukaryota,,Salmo,Salmo 11,,,,,,,,,,,,0.0,GENUS_ONLY,Salmo labrax,97.1,12.0,Salmo carpio; Salmo caspius; Salmo cenerinus; Salmo ischchan; Salmo labrax; Salmo macrostigma; Salmo marmoratus; Salmo obtusirostris; Salmo pallaryi; Salmo rhodanensis,0.0,,DROP_TO_GENUS,LOW,"Unhandled case: occ=None, db=GENUS_ONLY",
ASV450,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,Eukaryota,Clupea pallasii,Clupea pallasii,Clupea pallasii 19,Clupea pallasii,6,6,0,799.967717003177,,,False,False,POSSIBLE,Clupea anomalura; Clupea arcuata; Clupea arezedi; Clupea beurardi; Clupea brevis; Clupea chinensis; Clupea chrysotaenia; Clupea curta; Clupea dentex; Clupea elongata; Clupea fimbriata; Clupea gasterostea; Clupea gigantea; Clupea guestfalica; Clupea hadleyi; Clupea harengus; Clupea ignota; Clupea inermis; Clupea inflata; Clupea laccia; Clupea longimana; Clupea macrocephala; Clupea macrochira; Clupea macropthalma; Clupea macroura; Clupea manulensis; Clupea marisalbi; Clupea megapteryx; Clupea melastoma; Clupea membras; Clupea montevideo; Clupea opisthopteryx; Clupea papalina; Clupea piltschardus; Clupea polyachanthina; Clupea rex; Clupea sardinites; Clupea saulos; Clupea scheuchseri; Clupea smaragdina; Clupea spec; Clupea sulcata; Clupea suworowi; Clupea tenuissima; Clupea testis; Clupea tiejei; Clupea tobarana; Clupea trigintaoctoradiata; Clupea trinacridis; Clupea ventricosa; Clupea verticalis; Clupea vigintiquiniradiata; Clupea vigintiradiata; Clupea vittargentea; Clupea vittata; Clupea voinovi; Clupea weileri; Clupea xenophanis; Clupea zanclea; Sardinella caudata,95.4,NO_CONGENERS,,,0.0,,0.0,,DROP_TO_GENUS,HIGH,Geographic POSSIBLE + sequence only 95.4%,
ASV451,Eukaryota,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius senegalensis,Eukaryota,Merluccius senegalensis,Merluccius senegalensis,Merluccius senegalensis 2,Merluccius senegalensis,1035,505,530,3677.3627478973312,32.5578,-9.6245,False,False,DOUBTFUL,Gobius macroactus; Merluccius abreviatus; Merluccius albidus; Merluccius angustimanus; Merluccius argentatus; Merluccius athanasiui; Merluccius attenuatus; Merluccius australis; Merluccius balticus; Merluccius bilinearis; Merluccius capensis; Merluccius emarginatus; Merluccius fimbriatus; Merluccius gayi; Merluccius guttatus; Merluccius hernandezi; Merluccius hubbsi; Merluccius inferus; Merluccius lednevi; Merluccius merluccius; Merluccius microphthalmus; Merluccius miocenicus; Merluccius obtusus; Merluccius ovalis; Merluccius paradoxus; Merluccius patagonicus; Merluccius peruanus; Merluccius polli; Merluccius productus; Merluccius pukeuriensis; Merluccius rattazzii; Merluccius romanicus; Merluccius tasmanicus; Merlucius attenuatus; Merlucius bilinearis; Merlucius rubescens; Merlucius vulgaris,89.3,NO_CONGENERS,,,0.0,,0.0,,DROP_TO_FAMILY,HIGH,Sequence only 89.3% - below genus threshold (92.0%),
ASV452,Eukaryota,Chordata,Actinopteri,Labriformes,Labridae,Labrus,Labrus bergylta,Eukaryota,Labrus bergylta,Labrus bergylta,Labrus bergylta 3,Labrus bergylta,338,110,228,0,,,True,True,CONFIRMED,,93.5,NO_CONGENERS,,,0.0,,0.0,,DROP_TO_GENUS,MEDIUM,Geographic CONFIRMED but sequence only 93.5% (below 98.0% threshold),
ASV453,Eukaryota,Chordata,Actinopteri,Gadiformes,Lotidae,Ciliata,Ciliata septentrionalis,Eukaryota,Ciliata septentrionalis,Ciliata septentrionalis,Ciliata septentrionalis 2,Ciliata septentrionalis,22,20,2,239.94931958862463,,,False,True,PLAUSIBLE,Ciliata mustela; Ciliata tchangi,91.2,NO_CONGENERS,,,0.0,,0.0,,DROP_TO_FAMILY,HIGH,Sequence only 91.2% - below genus threshold (92.0%),
ASV454,Eukaryota,Chordata,Actinopteri,Cypriniformes,Leuciscidae,Phoxinus,Phoxinus bigerri,Eukaryota,Phoxinus bigerri,Phoxinus bigerri,Phoxinus bigerri,Phoxinus bigerri,60799,60799,0,2262.3353675718085,44.00034,-1.15829,False,False,DOUBTFUL,Phoxinus apollonicus; Phoxinus brachyurus; Phoxinus colchicus; Phoxinus dragarum; Phoxinus fayollarum; Phoxinus grumi; Phoxinus issykkulensis; Phoxinus jouyi; Phoxinus karsticus; Phoxinus ketmaieri; Phoxinus keumkang; Phoxinus krkae; Phoxinus kuldschiensis; Phoxinus kumgangensis; Phoxinus likai; Phoxinus oxyrhynchus; Phoxinus phoxinus; Phoxinus semotilus; Phoxinus septimaniae; Phoxinus steindachneri; Phoxinus strandjae; Phoxinus strymonicus; Phoxinus tchangi; Phoxinus tumensis; Phoxinus ujmonensis; Phoxinus yelskii,97.1,NO_CONGENERS,,,0.0,,0.0,,DROP_TO_GENUS,HIGH,Geographic DOUBTFUL + sequence only 97.1%,
ASV455,Eukaryota,Chordata,Actinopteri,Scombriformes,Scombriformes,Scombriformes,Scombriformes,Eukaryota,,Scombriformes,Scombriformes,,,,,,,,,,,,,GENUS_ONLY_NO_REF,,,,,,,DROP_TO_GENUS,LOW,"Unhandled case: occ=None, db=GENUS_ONLY_NO_REF",
ASV456,Eukaryota,Chordata,Actinopteri,Gadiformes,Gadidae,Pollachius,Pollachius virens,Eukaryota,Pollachius virens,Pollachius virens,Pollachius virens 14,Pollachius virens,1925,457,1468,0,,,True,True,CONFIRMED,,95.3,NO_CONGENERS,,,0.0,,0.0,,DROP_TO_GENUS,MEDIUM,Geographic CONFIRMED but sequence only 95.3% (below 98.0% threshold),
ASV459,Eukaryota,Chordata,Actinopteri,Actinopteri,Actinopteri,Actinopteri,Actinopteri,Eukaryota,,Actinopteri,Actinopteri 4,,,,,,,,,,,,,GENUS_ONLY_NO_REF,,,,,,,DROP_TO_GENUS,LOW,"Unhandled case: occ=None, db=GENUS_ONLY_NO_REF",
ASV460,Eukaryota,Chordata,Actinopteri,Labriformes,Labridae,Labrus,Labrus mixtus,Eukaryota,Labrus mixtus,Labrus mixtus,Labrus mixtus 5,Labrus mixtus,471,123,348,0,,,True,True,CONFIRMED,,91.8,NO_CONGENERS,,,0.0,,0.0,,DROP_TO_FAMILY,HIGH,Sequence only 91.8% - below genus threshold (92.0%),
ASV463,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,Eukaryota,Clupea pallasii,Clupea pallasii,Clupea pallasii 20,Clupea pallasii,6,6,0,799.967717003177,,,False,False,POSSIBLE,Clupea anomalura; Clupea arcuata; Clupea arezedi; Clupea beurardi; Clupea brevis; Clupea chinensis; Clupea chrysotaenia; Clupea curta; Clupea dentex; Clupea elongata; Clupea fimbriata; Clupea gasterostea; Clupea gigantea; Clupea guestfalica; Clupea hadleyi; Clupea harengus; Clupea ignota; Clupea inermis; Clupea inflata; Clupea laccia; Clupea longimana; Clupea macrocephala; Clupea macrochira; Clupea macropthalma; Clupea macroura; Clupea manulensis; Clupea marisalbi; Clupea megapteryx; Clupea melastoma; Clupea membras; Clupea montevideo; Clupea opisthopteryx; Clupea papalina; Clupea piltschardus; Clupea polyachanthina; Clupea rex; Clupea sardinites; Clupea saulos; Clupea scheuchseri; Clupea smaragdina; Clupea spec; Clupea sulcata; Clupea suworowi; Clupea tenuissima; Clupea testis; Clupea tiejei; Clupea tobarana; Clupea trigintaoctoradiata; Clupea trinacridis; Clupea ventricosa; Clupea verticalis; Clupea vigintiquiniradiata; Clupea vigintiradiata; Clupea vittargentea; Clupea vittata; Clupea voinovi; Clupea weileri; Clupea xenophanis; Clupea zanclea; Sardinella caudata,94.2,NO_CONGENERS,,,0.0,,0.0,,DROP_TO_GENUS,HIGH,Geographic POSSIBLE + sequence only 94.2%,
ASV464,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Scophthalmidae,Zeugopterus,Zeugopterus punctatus,Eukaryota,Zeugopterus punctatus,Zeugopterus punctatus,Zeugopterus punctatus 4,Zeugopterus punctatus,29,20,9,0,,,True,True,CONFIRMED,,91.1,NO_CONGENERS,,,0.0,,0.0,,DROP_TO_FAMILY,HIGH,Sequence only 91.1% - below genus threshold (92.0%),
ASV465,Eukaryota,Chordata,Actinopteri,Cypriniformes,Leuciscidae,Phoxinus,Phoxinus,Eukaryota,,Phoxinus,Phoxinus 28,,,,,,,,,,,,0.0,GENUS_ONLY,Phoxinus bigerri,90.3,11.0,Phoxinus bigerri; Phoxinus csikii; Phoxinus dragarum; Phoxinus fayollarum; Phoxinus keumkang; Phoxinus lumaireul; Phoxinus phoxinus; Phoxinus semotilus; Phoxinus septimaniae; Phoxinus steindachneri,0.0,,DROP_TO_GENUS,LOW,"Unhandled case: occ=None, db=GENUS_ONLY",
ASV467,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea harengus,Eukaryota,Clupea harengus,Clupea harengus,Clupea harengus 31,Clupea harengus,3402,88,3314,0,,,True,True,CONFIRMED,,96.5,NO_CONGENERS,,,0.0,,0.0,,DROP_TO_GENUS,MEDIUM,Geographic CONFIRMED but sequence only 96.5% (below 98.0% threshold),
ASV468,Eukaryota,Chordata,Actinopteri,Cypriniformes,Leuciscidae,Phoxinus,Phoxinus,Eukaryota,,Phoxinus,Phoxinus 29,,,,,,,,,,,,0.0,GENUS_ONLY,Phoxinus fayollarum,97.1,11.0,Phoxinus bigerri; Phoxinus csikii; Phoxinus dragarum; Phoxinus fayollarum; Phoxinus keumkang; Phoxinus lumaireul; Phoxinus phoxinus; Phoxinus semotilus; Phoxinus septimaniae; Phoxinus steindachneri,0.0,,DROP_TO_GENUS,LOW,"Unhandled case: occ=None, db=GENUS_ONLY",
ASV469,Eukaryota,Chordata,Actinopteri,Cypriniformes,Leuciscidae,Phoxinus,Phoxinus,Eukaryota,,Phoxinus,Phoxinus 30,,,,,,,,,,,,0.0,GENUS_ONLY,Phoxinus phoxinus,94.9,11.0,Phoxinus bigerri; Phoxinus csikii; Phoxinus dragarum; Phoxinus fayollarum; Phoxinus keumkang; Phoxinus lumaireul; Phoxinus phoxinus; Phoxinus semotilus; Phoxinus septimaniae; Phoxinus steindachneri,0.0,,DROP_TO_GENUS,LOW,"Unhandled case: occ=None, db=GENUS_ONLY",
ASV470,Eukaryota,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,Merluccius senegalensis,Eukaryota,Merluccius senegalensis,Merluccius senegalensis,Merluccius senegalensis 3,Merluccius senegalensis,1035,505,530,3677.3627478973312,32.5578,-9.6245,False,False,DOUBTFUL,Gobius macroactus; Merluccius abreviatus; Merluccius albidus; Merluccius angustimanus; Merluccius argentatus; Merluccius athanasiui; Merluccius attenuatus; Merluccius australis; Merluccius balticus; Merluccius bilinearis; Merluccius capensis; Merluccius emarginatus; Merluccius fimbriatus; Merluccius gayi; Merluccius guttatus; Merluccius hernandezi; Merluccius hubbsi; Merluccius inferus; Merluccius lednevi; Merluccius merluccius; Merluccius microphthalmus; Merluccius miocenicus; Merluccius obtusus; Merluccius ovalis; Merluccius paradoxus; Merluccius patagonicus; Merluccius peruanus; Merluccius polli; Merluccius productus; Merluccius pukeuriensis; Merluccius rattazzii; Merluccius romanicus; Merluccius tasmanicus; Merlucius attenuatus; Merlucius bilinearis; Merlucius rubescens; Merlucius vulgaris,91.7,NO_CONGENERS,,,0.0,,0.0,,DROP_TO_FAMILY,HIGH,Sequence only 91.7% - below genus threshold (92.0%),
ASV471,Eukaryota,Chordata,Actinopteri,Perciformes,Pholidae,Pholis,Pholis,Eukaryota,,Pholis,Pholis 5,,,,,,,,,,,,0.0,GENUS_ONLY,Pholis clemensi,96.4,9.0,Pholis clemensi; Pholis crassispina; Pholis fangi; Pholis fasciata; Pholis gunnellus; Pholis laeta; Pholis nebulosa; Pholis ornata; Pholis picta,0.0,,DROP_TO_GENUS,LOW,"Unhandled case: occ=None, db=GENUS_ONLY",
ASV472,Eukaryota,Chordata,Actinopteri,Labriformes,Labridae,Symphodus,Symphodus,Eukaryota,,Symphodus,Symphodus,,,,,,,,,,,,0.0,GENUS_ONLY,Symphodus melops,89.1,8.0,Symphodus bailloni; Symphodus caeruleus; Symphodus cinereus; Symphodus melops; Symphodus ocellatus; Symphodus roissali; Symphodus rostratus; Symphodus trutta,0.0,,DROP_TO_GENUS,LOW,"Unhandled case: occ=None, db=GENUS_ONLY",
ASV474,Eukaryota,Chordata,Actinopteri,Perciformes,Cottidae,Myoxocephalus,Myoxocephalus quadricornis,Eukaryota,Myoxocephalus quadricornis,Myoxocephalus quadricornis,Myoxocephalus quadricornis 6,Myoxocephalus quadricornis,2112,1304,808,288.88861603725195,,,False,True,PLAUSIBLE,,95.9,NO_CONGENERS,,,0.0,,0.0,,DROP_TO_GENUS,MEDIUM,Geographic PLAUSIBLE but sequence only 95.9% (below 98.0% threshold),
ASV475,Eukaryota,Chordata,Actinopteri,Labriformes,Labridae,Labrus,Labrus mixtus,Eukaryota,Labrus mixtus,Labrus mixtus,Labrus mixtus 6,Labrus mixtus,471,123,348,0,,,True,True,CONFIRMED,,94.1,NO_CONGENERS,,,0.0,,0.0,,DROP_TO_GENUS,MEDIUM,Geographic CONFIRMED but sequence only 94.1% (below 98.0% threshold),
ASV477,Eukaryota,Chordata,Actinopteri,Gadiformes,Lotidae,Molva,Molva molva,Eukaryota,Molva molva,Molva molva,Molva molva 9,Molva molva,584,156,428,0,,,True,True,CONFIRMED,,99.3,NO_CONGENERS,,,0.0,,0.0,,KEEP,MEDIUM,"Geographic CONFIRMED, 99.3% match (monotypic/rare genus)",Molva molva
ASV478,Eukaryota,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii,Eukaryota,Clupea pallasii,Clupea pallasii,Clupea pallasii 21,Clupea pallasii,6,6,0,799.967717003177,,,False,False,POSSIBLE,Clupea anomalura; Clupea arcuata; Clupea arezedi; Clupea beurardi; Clupea brevis; Clupea chinensis; Clupea chrysotaenia; Clupea curta; Clupea dentex; Clupea elongata; Clupea fimbriata; Clupea gasterostea; Clupea gigantea; Clupea guestfalica; Clupea hadleyi; Clupea harengus; Clupea ignota; Clupea inermis; Clupea inflata; Clupea laccia; Clupea longimana; Clupea macrocephala; Clupea macrochira; Clupea macropthalma; Clupea macroura; Clupea manulensis; Clupea marisalbi; Clupea megapteryx; Clupea melastoma; Clupea membras; Clupea montevideo; Clupea opisthopteryx; Clupea papalina; Clupea piltschardus; Clupea polyachanthina; Clupea rex; Clupea sardinites; Clupea saulos; Clupea scheuchseri; Clupea smaragdina; Clupea spec; Clupea sulcata; Clupea suworowi; Clupea tenuissima; Clupea testis; Clupea tiejei; Clupea tobarana; Clupea trigintaoctoradiata; Clupea trinacridis; Clupea ventricosa; Clupea verticalis; Clupea vigintiquiniradiata; Clupea vigintiradiata; Clupea vittargentea; Clupea vittata; Clupea voinovi; Clupea weileri; Clupea xenophanis; Clupea zanclea; Sardinella caudata,98.3,NO_CONGENERS,,,0.0,,0.0,,DROP_TO_GENUS,MEDIUM,800km from known range with 60 local congener(s),
ASV479,Eukaryota,Chordata,Actinopteri,Cypriniformes,Leuciscidae,Phoxinus,Phoxinus,Eukaryota,,Phoxinus,Phoxinus 31,,,,,,,,,,,,0.0,GENUS_ONLY,Phoxinus bigerri,97.7,11.0,Phoxinus bigerri; Phoxinus csikii; Phoxinus dragarum; Phoxinus fayollarum; Phoxinus keumkang; Phoxinus lumaireul; Phoxinus phoxinus; Phoxinus semotilus; Phoxinus septimaniae; Phoxinus steindachneri,0.0,,DROP_TO_GENUS,LOW,"Unhandled case: occ=None, db=GENUS_ONLY",
